id,sales
3016994,3.0
3016995,5361.0
3016996,0.0
3016997,519.5
3016998,18.0
3016999,1572.5
3017000,585.5
3017001,569.5875
3017002,88.5
3017003,108.0
3017004,7088.32
3017005,28.0
3017006,1.0
3017007,53.0
3017008,11.0
3017009,0.0
3017010,455.0
3017011,13.5
3017012,0.0
3017013,4.0
3017014,73.0
3017015,2.0
3017016,529.515
3017017,236.0
3017018,3.0
3017019,5.0
3017020,473.79251
3017021,95.423996
3017022,1168.343
3017023,0.0
3017024,16.0
3017025,4.0
3017026,0.0
3017027,3.0
3017028,1368.0
3017029,0.0
3017030,122.0
3017031,14.0
3017032,839.0
3017033,366.0
3017034,226.0
3017035,22.0
3017036,54.7585
3017037,2533.0
3017038,5.0
3017039,1.0
3017040,13.0
3017041,6.0
3017042,0.0
3017043,226.0
3017044,13.0
3017045,0.0
3017046,8.0
3017047,39.0
3017048,2.5
3017049,114.00150299999999
3017050,98.0
3017051,0.5
3017052,3.0
3017053,193.077
3017054,33.5
3017055,266.529
3017056,0.0
3017057,5.0
3017058,4.0
3017059,0.0
3017060,3.0
3017061,1440.0
3017062,0.0
3017063,84.0
3017064,7.0
3017065,624.0
3017066,237.5
3017067,198.0
3017068,19.0
3017069,31.0
3017070,2527.0
3017071,3.0
3017072,0.0
3017073,18.0
3017074,5.0
3017075,0.0
3017076,127.0
3017077,18.0
3017078,0.0
3017079,1.0
3017080,16.0
3017081,1.5
3017082,138.273
3017083,147.5
3017084,0.5
3017085,3.5
3017086,75.96199999999999
3017087,20.0
3017088,134.981
3017089,0.0
3017090,8.0
3017091,5.5
3017092,0.0
3017093,1.0
3017094,965.0
3017095,0.0
3017096,142.0
3017097,8.0
3017098,879.0
3017099,282.0
3017100,350.5
3017101,25.0
3017102,50.5775
3017103,2957.0
3017104,6.0
3017105,0.0
3017106,22.5
3017107,38.0
3017108,0.0
3017109,217.0
3017110,0.0
3017111,0.0
3017112,4.0
3017113,50.0
3017114,0.0
3017115,167.905495
3017116,216.0
3017117,1.0
3017118,7.0
3017119,79.823
3017120,62.0
3017121,343.0045
3017122,0.0
3017123,12.5
3017124,2.0
3017125,1.0
3017126,0.0
3017127,1346.0
3017128,0.0
3017129,145.0
3017130,2.0
3017131,826.0
3017132,311.5
3017133,359.0
3017134,54.0
3017135,53.5
3017136,2572.0
3017137,6.0
3017138,0.0
3017139,8.0
3017140,16.0
3017141,0.0
3017142,166.0
3017143,6.0
3017144,0.0
3017145,4.0
3017146,42.5
3017147,0.0
3017148,128.4915
3017149,141.0
3017150,0.0
3017151,5.0
3017152,161.50099
3017153,54.0
3017154,506.783
3017155,0.0
3017156,1.0
3017157,4.5
3017158,0.0
3017159,1.0
3017160,1206.0
3017161,0.0
3017162,113.5
3017163,5.5
3017164,708.0
3017165,208.0
3017166,151.0
3017167,66.0
3017168,44.574501
3017169,1667.0
3017170,5.0
3017171,0.0
3017172,26.0
3017173,9.0
3017174,0.0
3017175,137.5
3017176,0.0
3017177,0.0
3017178,1.0
3017179,46.5
3017180,1.0
3017181,46.794
3017182,93.0
3017183,1.0
3017184,3.0
3017185,63.168000000000006
3017186,32.0
3017187,566.292
3017188,2.5
3017189,3.0
3017190,6.0
3017191,0.0
3017192,1.0
3017193,2000.0
3017194,0.0
3017195,234.0
3017196,8.0
3017197,828.0
3017198,630.0
3017199,520.0
3017200,138.5
3017201,75.5
3017202,3770.0
3017203,26.0
3017204,1.0
3017205,19.0
3017206,21.0
3017207,2.0
3017208,198.0
3017209,0.0
3017210,0.0
3017211,3.0
3017212,43.0
3017213,4.0
3017214,254.63301
3017215,241.0
3017216,1.0
3017217,20.0
3017218,274.428
3017219,62.0
3017220,967.526
3017221,0.0
3017222,10.0
3017223,0.0
3017224,0.0
3017225,1.0
3017226,2327.0
3017227,0.0
3017228,625.0
3017229,11.0
3017230,615.0
3017231,405.0
3017232,292.636
3017233,163.5
3017234,42.0
3017235,2477.474
3017236,9.0
3017237,1.0
3017238,16.0
3017239,12.5
3017240,0.0
3017241,130.5
3017242,19.0
3017243,6.0
3017244,5.5
3017245,72.5
3017246,2.0
3017247,64.9665
3017248,115.0
3017249,4.0
3017250,7.0
3017251,239.118
3017252,40.545998
3017253,883.174
3017254,2.5
3017255,17.963
3017256,2.0
3017257,0.0
3017258,9.0
3017259,6309.0
3017260,0.0
3017261,151.0
3017262,4.5
3017263,1130.5
3017264,400.0
3017265,312.5
3017266,104.0
3017267,57.3425
3017268,2881.0
3017269,0.0
3017270,3.5
3017271,48.0
3017272,13.0
3017273,0.0
3017274,130.5
3017275,1.0
3017276,0.0
3017277,19.0
3017278,114.5
3017279,4.0
3017280,100.608
3017281,312.0
3017282,1.0
3017283,6.0
3017284,159.756
3017285,38.0
3017286,461.8645
3017287,0.0
3017288,5.0
3017289,5.0
3017290,0.0
3017291,3.0
3017292,3472.0
3017293,0.0
3017294,670.5450000000001
3017295,12.5
3017296,1002.0
3017297,998.5
3017298,261.85
3017299,209.5
3017300,115.96449999999999
3017301,4378.0
3017302,27.0
3017303,2.5
3017304,40.0
3017305,19.0
3017306,1.0
3017307,284.0
3017308,20.0
3017309,20.0
3017310,7.5
3017311,123.5
3017312,4.0
3017313,1213.90845
3017314,272.0
3017315,18.0
3017316,11.0
3017317,676.066
3017318,84.823
3017319,2324.0879999999997
3017320,0.0
3017321,41.024
3017322,7.0
3017323,0.0
3017324,3.0
3017325,2054.0
3017326,0.0
3017327,244.0
3017328,13.0
3017329,754.0
3017330,438.0
3017331,727.5654999999999
3017332,36.0
3017333,67.816
3017334,3335.18
3017335,10.0
3017336,0.0
3017337,13.0
3017338,10.0
3017339,0.0
3017340,186.0
3017341,2.0
3017342,3.0
3017343,16.0
3017344,51.0
3017345,1.0
3017346,153.51999999999998
3017347,219.0
3017348,4.0
3017349,3.0
3017350,172.008
3017351,62.379000000000005
3017352,689.653
3017353,0.0
3017354,4.656
3017355,3.0
3017356,1.0
3017357,7.0
3017358,1962.0
3017359,0.0
3017360,398.5
3017361,5.0
3017362,1070.0
3017363,503.0
3017364,241.072
3017365,229.5
3017366,116.0
3017367,3665.789
3017368,4.5
3017369,0.0
3017370,39.0
3017371,34.0
3017372,0.0
3017373,221.0
3017374,0.0
3017375,1.0
3017376,11.0
3017377,272.0
3017378,3.0
3017379,87.414
3017380,262.0
3017381,0.0
3017382,5.0
3017383,155.83301
3017384,143.636
3017385,1113.8025
3017386,7.0
3017387,4.5
3017388,4.0
3017389,0.0
3017390,0.0
3017391,1724.0
3017392,0.0
3017393,122.0
3017394,4.0
3017395,669.0
3017396,281.0
3017397,147.5
3017398,64.0
3017399,34.0
3017400,2043.0
3017401,2.0
3017402,0.0
3017403,45.0
3017404,22.0
3017405,0.0
3017406,151.5
3017407,0.0
3017408,0.0
3017409,3.0
3017410,34.0
3017411,3.0
3017412,73.4995
3017413,143.5
3017414,0.0
3017415,1.0
3017416,167.39699
3017417,23.0
3017418,277.133
3017419,0.0
3017420,1.5
3017421,4.0
3017422,0.0
3017423,2.0
3017424,1799.5
3017425,0.0
3017426,279.042
3017427,8.5
3017428,631.0
3017429,705.0
3017430,145.433
3017431,66.0
3017432,216.353
3017433,1905.0
3017434,20.0
3017435,0.0
3017436,10.0
3017437,17.0
3017438,0.0
3017439,137.0
3017440,7.5
3017441,2.5
3017442,2.0
3017443,121.5
3017444,6.5
3017445,449.378
3017446,168.0
3017447,6.0
3017448,1.0
3017449,398.742
3017450,63.473
3017451,1496.8535000000002
3017452,0.0
3017453,19.0
3017454,7.5
3017455,0.0
3017456,1.0
3017457,4087.0
3017458,1.0
3017459,849.0515
3017460,16.0
3017461,1395.5
3017462,1485.0
3017463,370.927
3017464,254.0
3017465,218.14999999999998
3017466,4573.5
3017467,54.0
3017468,2.0
3017469,22.5
3017470,37.5
3017471,0.0
3017472,333.0
3017473,13.0
3017474,42.0
3017475,15.0
3017476,199.0
3017477,10.0
3017478,663.974
3017479,308.5
3017480,20.0
3017481,12.0
3017482,710.875515
3017483,143.956505
3017484,3986.9215
3017485,0.0
3017486,43.604
3017487,0.0
3017488,0.0
3017489,15.0
3017490,5646.5
3017491,0.0
3017492,1430.0859
3017493,8.0
3017494,1075.0
3017495,1654.0
3017496,395.1005
3017497,607.0
3017498,406.7165
3017499,2845.0
3017500,24.0
3017501,1.0
3017502,41.0
3017503,22.0
3017504,0.0
3017505,160.0
3017506,0.0
3017507,84.0
3017508,29.5
3017509,441.0
3017510,33.0
3017511,464.5595
3017512,215.5
3017513,10.0
3017514,31.0
3017515,592.93896
3017516,87.322
3017517,5161.868
3017518,2.0
3017519,29.046
3017520,5.0
3017521,0.0
3017522,0.0
3017523,5104.0
3017524,0.0
3017525,241.5
3017526,4.0
3017527,654.0
3017528,232.5
3017529,129.859
3017530,44.0
3017531,55.0
3017532,1552.5
3017533,3.0
3017534,1.0
3017535,13.0
3017536,7.0
3017537,0.0
3017538,103.0
3017539,1.0
3017540,7.5
3017541,2.0
3017542,35.0
3017543,3.0
3017544,377.387
3017545,125.0
3017546,3.0
3017547,3.0
3017548,194.0095
3017549,34.5
3017550,516.945
3017551,0.0
3017552,4.0
3017553,10.0
3017554,0.0
3017555,4.0
3017556,2828.0
3017557,0.0
3017558,602.802
3017559,14.5
3017560,983.0
3017561,917.5
3017562,351.3315
3017563,289.0
3017564,158.185
3017565,3732.5
3017566,17.0
3017567,5.0
3017568,38.5
3017569,6.0
3017570,1.0
3017571,322.0
3017572,4.0
3017573,27.5
3017574,13.0
3017575,226.0
3017576,2.0
3017577,421.5685
3017578,213.0
3017579,7.0
3017580,8.0
3017581,540.455
3017582,92.72399999999999
3017583,2494.67
3017584,0.0
3017585,21.272
3017586,16.0
3017587,0.0
3017588,4.0
3017589,1884.0
3017590,0.0
3017591,429.0
3017592,11.0
3017593,1324.0
3017594,480.0
3017595,403.68
3017596,193.0
3017597,77.0
3017598,3724.4660000000003
3017599,7.0
3017600,0.0
3017601,35.0
3017602,14.5
3017603,1.0
3017604,322.0
3017605,0.0
3017606,18.0
3017607,5.0
3017608,115.5
3017609,0.5
3017610,168.872
3017611,562.0
3017612,5.0
3017613,4.0
3017614,207.901
3017615,61.102
3017616,1111.429
3017617,134.0
3017618,1.0
3017619,3.0
3017620,0.0
3017621,1.0
3017622,2416.0
3017623,0.0
3017624,456.0
3017625,11.0
3017626,683.0
3017627,605.0
3017628,315.242
3017629,115.0
3017630,67.0
3017631,3272.09
3017632,3.0
3017633,0.5
3017634,13.0
3017635,11.0
3017636,0.0
3017637,146.0
3017638,0.0
3017639,6.0
3017640,2.0
3017641,151.5
3017642,4.0
3017643,107.157
3017644,218.0
3017645,6.0
3017646,4.0
3017647,205.746
3017648,75.4845
3017649,799.752
3017650,0.0
3017651,6.0
3017652,15.0
3017653,1.0
3017654,2.0
3017655,7978.0
3017656,0.5
3017657,1436.69
3017658,46.0
3017659,2125.0
3017660,2258.0
3017661,485.08349999999996
3017662,510.0
3017663,332.61199999999997
3017664,8350.0
3017665,84.0
3017666,6.0
3017667,74.0
3017668,46.5
3017669,2.5
3017670,502.5
3017671,18.0
3017672,80.0
3017673,28.5
3017674,327.5
3017675,48.0
3017676,1421.9865
3017677,422.0
3017678,11.0
3017679,16.0
3017680,1607.072
3017681,312.522
3017682,7206.623
3017683,0.0
3017684,160.462
3017685,1.0
3017686,0.0
3017687,0.0
3017688,811.0
3017689,0.0
3017690,75.0
3017691,11.0
3017692,359.0
3017693,210.0
3017694,108.0
3017695,110.5
3017696,52.3065
3017697,1428.5
3017698,1.0
3017699,0.0
3017700,15.0
3017701,8.0
3017702,0.0
3017703,112.0
3017704,0.0
3017705,0.0
3017706,2.0
3017707,39.0
3017708,1.0
3017709,30.831
3017710,90.0
3017711,2.5
3017712,5.0
3017713,104.304
3017714,20.0
3017715,262.261
3017716,0.0
3017717,4.0
3017718,6.0
3017719,0.0
3017720,0.5
3017721,2833.0
3017722,0.0
3017723,512.0
3017724,10.0
3017725,1484.0
3017726,637.5
3017727,249.06
3017728,278.0
3017729,168.57
3017730,3946.2105
3017731,5.5
3017732,0.5
3017733,27.0
3017734,11.0
3017735,2.0
3017736,428.5
3017737,0.0
3017738,1.0
3017739,11.0
3017740,12.0
3017741,2.0
3017742,327.804
3017743,340.0
3017744,6.0
3017745,6.5
3017746,150.81801
3017747,69.115
3017748,1308.23
3017749,4.0
3017750,5.0
3017751,3.0
3017752,0.0
3017753,0.0
3017754,516.0
3017755,0.0
3017756,81.5
3017757,3.0
3017758,431.5
3017759,154.5
3017760,228.0
3017761,228.0
3017762,22.0
3017763,2209.5
3017764,2.0
3017765,0.0
3017766,10.0
3017767,0.0
3017768,0.0
3017769,77.0
3017770,0.0
3017771,0.0
3017772,0.0
3017773,118.0
3017774,0.0
3017775,53.13
3017776,92.0
3017777,0.0
3017778,0.0
3017779,88.61500000000001
3017780,4.0
3017781,193.834
3017782,4.0
3017783,0.0
3017784,8.0
3017785,0.0
3017786,2.0
3017787,1443.5
3017788,0.0
3017789,152.0
3017790,8.0
3017791,650.0
3017792,258.0
3017793,220.0
3017794,79.0
3017795,153.91750000000002
3017796,1915.0
3017797,4.0
3017798,0.0
3017799,29.0
3017800,12.0
3017801,0.0
3017802,155.0
3017803,0.0
3017804,0.0
3017805,19.0
3017806,123.0
3017807,1.0
3017808,186.86149999999998
3017809,175.0
3017810,3.0
3017811,3.0
3017812,288.284
3017813,13.0
3017814,1063.769
3017815,0.0
3017816,1.0
3017817,5.5
3017818,0.0
3017819,1.0
3017820,3038.0
3017821,0.0
3017822,772.0
3017823,7.5
3017824,887.0
3017825,725.0
3017826,332.317
3017827,114.0
3017828,73.0
3017829,4324.985
3017830,9.0
3017831,0.0
3017832,46.0
3017833,65.0
3017834,2.0
3017835,198.0
3017836,2.0
3017837,3.0
3017838,8.0
3017839,53.0
3017840,4.0
3017841,166.60649999999998
3017842,348.0
3017843,3.0
3017844,11.0
3017845,130.487
3017846,43.2145
3017847,778.95703
3017848,2.0
3017849,5.0
3017850,5.0
3017851,0.0
3017852,0.0
3017853,2025.5
3017854,0.0
3017855,132.0
3017856,6.0
3017857,257.0
3017858,153.0
3017859,146.0
3017860,169.5
3017861,89.0
3017862,2043.5
3017863,2.0
3017864,0.0
3017865,7.0
3017866,15.5
3017867,0.0
3017868,73.0
3017869,0.0
3017870,0.0
3017871,1.0
3017872,78.0
3017873,0.0
3017874,159.3105
3017875,70.0
3017876,0.0
3017877,2.0
3017878,75.959
3017879,35.5
3017880,384.45898
3017881,0.0
3017882,1.0
3017883,3.0
3017884,0.0
3017885,4.0
3017886,3390.0
3017887,0.0
3017888,472.5
3017889,9.5
3017890,1159.0
3017891,568.0
3017892,386.093
3017893,136.5
3017894,185.0
3017895,4355.94
3017896,7.5
3017897,0.0
3017898,31.0
3017899,4.0
3017900,0.0
3017901,154.0
3017902,0.0
3017903,17.0
3017904,2.0
3017905,55.0
3017906,2.0
3017907,245.86299
3017908,254.5
3017909,6.0
3017910,1.0
3017911,206.979
3017912,67.63
3017913,1307.961
3017914,2.0
3017915,2.0
3017916,7.0
3017917,0.5
3017918,11.0
3017919,3182.0
3017920,0.0
3017921,629.126
3017922,17.0
3017923,860.0
3017924,1092.0
3017925,172.458
3017926,166.5
3017927,165.731
3017928,4012.5
3017929,40.0
3017930,3.0
3017931,41.5
3017932,16.5
3017933,0.0
3017934,244.0
3017935,22.0
3017936,16.0
3017937,0.0
3017938,165.0
3017939,12.5
3017940,336.019
3017941,243.5
3017942,14.0
3017943,12.0
3017944,324.3595
3017945,168.54250000000002
3017946,3026.023
3017947,1.0
3017948,25.7609995
3017949,4.0
3017950,0.0
3017951,2.0
3017952,1901.0
3017953,0.0
3017954,312.831
3017955,27.0
3017956,932.5
3017957,953.5
3017958,176.9515
3017959,88.0
3017960,139.7935
3017961,3840.0
3017962,45.0
3017963,2.0
3017964,21.0
3017965,16.5
3017966,0.0
3017967,244.0
3017968,20.0
3017969,17.0
3017970,2.0
3017971,105.5
3017972,9.0
3017973,226.0325
3017974,297.0
3017975,6.5
3017976,4.0
3017977,219.237
3017978,116.603495
3017979,1957.5355
3017980,0.5
3017981,20.8054995
3017982,2.0
3017983,0.0
3017984,2.5
3017985,3328.5
3017986,0.0
3017987,734.0
3017988,13.5
3017989,1978.0
3017990,668.0
3017991,256.972
3017992,172.0
3017993,82.0
3017994,4739.045
3017995,37.0
3017996,2.0
3017997,27.0
3017998,13.5
3017999,0.5
3018000,235.0
3018001,4.0
3018002,17.0
3018003,3.0
3018004,87.0
3018005,3.0
3018006,144.529998
3018007,309.0
3018008,13.0
3018009,10.5
3018010,262.9795
3018011,76.595
3018012,1530.041
3018013,0.0
3018014,10.735
3018015,3.5
3018016,0.0
3018017,6.5
3018018,3469.0
3018019,0.0
3018020,380.443
3018021,13.0
3018022,1034.0
3018023,850.0
3018024,242.8845
3018025,155.0
3018026,94.23599999999999
3018027,4065.0
3018028,9.5
3018029,1.0
3018030,20.0
3018031,13.0
3018032,0.0
3018033,240.0
3018034,8.0
3018035,19.0
3018036,3.0
3018037,112.5
3018038,7.0
3018039,542.9705
3018040,585.0
3018041,7.0
3018042,14.0
3018043,558.177
3018044,106.16499999999999
3018045,1956.482
3018046,0.0
3018047,44.1605
3018048,3.0
3018049,4.0
3018050,4.0
3018051,3028.5
3018052,0.0
3018053,306.0
3018054,8.0
3018055,1592.5
3018056,401.0
3018057,356.0
3018058,202.0
3018059,120.729004
3018060,4615.0
3018061,20.0
3018062,1.0
3018063,26.0
3018064,29.0
3018065,1.0
3018066,235.0
3018067,0.0
3018068,0.0
3018069,1.0
3018070,209.5
3018071,3.0
3018072,140.9115
3018073,279.0
3018074,9.5
3018075,15.0
3018076,209.633
3018077,38.0
3018078,1025.0765000000001
3018079,7.0
3018080,1.0
3018081,8.0
3018082,0.0
3018083,6.0
3018084,1642.0
3018085,0.5
3018086,362.12
3018087,16.0
3018088,850.0
3018089,544.0
3018090,267.251
3018091,121.5
3018092,299.682
3018093,2536.0
3018094,25.0
3018095,0.0
3018096,16.0
3018097,22.0
3018098,1.0
3018099,217.0
3018100,16.0
3018101,20.5
3018102,7.0
3018103,104.5
3018104,18.0
3018105,316.943
3018106,248.5
3018107,10.0
3018108,3.0
3018109,202.0675
3018110,48.905499
3018111,1913.685
3018112,0.0
3018113,5.314
3018114,3.0
3018115,0.0
3018116,9.0
3018117,3195.5
3018118,0.0
3018119,582.91
3018120,14.0
3018121,808.0
3018122,958.0
3018123,179.484
3018124,154.0
3018125,135.4495
3018126,3755.0
3018127,23.0
3018128,0.5
3018129,24.0
3018130,15.5
3018131,0.5
3018132,217.0
3018133,11.0
3018134,33.0
3018135,2.0
3018136,143.5
3018137,13.0
3018138,287.226
3018139,144.0
3018140,5.0
3018141,10.5
3018142,351.353
3018143,112.719
3018144,2819.047
3018145,0.0
3018146,32.83
3018147,4.0
3018148,0.0
3018149,8.0
3018150,3543.0
3018151,0.0
3018152,563.0
3018153,9.5
3018154,1247.0
3018155,568.0
3018156,426.1665
3018157,205.0
3018158,108.0
3018159,4487.323
3018160,15.0
3018161,0.0
3018162,29.0
3018163,13.5
3018164,0.0
3018165,234.5
3018166,0.0
3018167,5.0
3018168,1.0
3018169,265.0
3018170,9.0
3018171,158.2105
3018172,212.0
3018173,7.0
3018174,2.5
3018175,279.768
3018176,81.162
3018177,1148.851
3018178,1.0
3018179,0.0
3018180,21.0
3018181,0.0
3018182,8.0
3018183,10130.0
3018184,0.0
3018185,1709.8294999999998
3018186,70.0
3018187,2241.0
3018188,2702.0
3018189,737.383
3018190,715.0
3018191,621.302
3018192,9876.0
3018193,177.0
3018194,3.0
3018195,132.0
3018196,84.5
3018197,3.0
3018198,680.5
3018199,39.0
3018200,56.0
3018201,23.0
3018202,509.0
3018203,34.0
3018204,1531.1285
3018205,461.0
3018206,24.0
3018207,27.0
3018208,1660.396
3018209,447.948
3018210,8469.027
3018211,11.0
3018212,229.482
3018213,11.5
3018214,0.0
3018215,12.0
3018216,9598.0
3018217,1.0
3018218,1416.708
3018219,38.0
3018220,2823.0
3018221,2434.0
3018222,1103.351
3018223,401.0
3018224,357.509
3018225,9963.0
3018226,76.0
3018227,0.5
3018228,58.0
3018229,145.0
3018230,2.0
3018231,603.0
3018232,13.5
3018233,48.0
3018234,0.0
3018235,302.0
3018236,16.0
3018237,1926.618
3018238,693.0
3018239,19.0
3018240,25.0
3018241,1791.9765
3018242,352.05399
3018243,5778.5915
3018244,1.0
3018245,95.427498
3018246,13.5
3018247,0.0
3018248,10.0
3018249,5086.0
3018250,0.5
3018251,1422.0
3018252,26.0
3018253,1972.0
3018254,1357.0
3018255,667.69403
3018256,84.0
3018257,203.829
3018258,9102.5
3018259,23.5
3018260,1.0
3018261,19.0
3018262,29.0
3018263,2.0
3018264,556.0
3018265,16.0
3018266,23.0
3018267,15.0
3018268,193.0
3018269,6.0
3018270,1874.8135
3018271,648.0
3018272,21.0
3018273,22.0
3018274,1140.982
3018275,184.2015
3018276,2136.493
3018277,32.0
3018278,52.505
3018279,22.0
3018280,0.0
3018281,10.0
3018282,8719.5
3018283,2.0
3018284,1324.616
3018285,30.0
3018286,2253.0
3018287,2272.0
3018288,798.037
3018289,379.0
3018290,270.975
3018291,10177.0
3018292,74.0
3018293,9.0
3018294,107.0
3018295,45.0
3018296,2.0
3018297,649.0
3018298,32.0
3018299,63.0
3018300,5.0
3018301,405.0
3018302,23.0
3018303,1645.387
3018304,717.5
3018305,20.0
3018306,25.0
3018307,1464.39
3018308,363.8335
3018309,5365.898
3018310,32.0
3018311,99.444
3018312,25.0
3018313,0.0
3018314,10.0
3018315,3956.0
3018316,0.0
3018317,780.2674999999999
3018318,18.0
3018319,1896.0
3018320,1230.0
3018321,693.1285
3018322,103.0
3018323,185.11
3018324,7298.0
3018325,31.0
3018326,2.0
3018327,43.5
3018328,3.0
3018329,1.0
3018330,524.0
3018331,12.0
3018332,19.0
3018333,0.0
3018334,171.0
3018335,7.0
3018336,2045.911
3018337,707.0
3018338,19.0
3018339,14.0
3018340,827.0135
3018341,116.10050000000001
3018342,1590.121
3018343,7.0
3018344,46.5900015
3018345,13.0
3018346,0.0
3018347,9.0
3018348,8424.5
3018349,0.0
3018350,1455.002
3018351,42.5
3018352,2116.0
3018353,2699.0
3018354,593.6614999999999
3018355,581.0
3018356,414.527
3018357,9179.5
3018358,71.0
3018359,0.5
3018360,38.5
3018361,84.0
3018362,2.0
3018363,585.0
3018364,13.0
3018365,31.0
3018366,21.5
3018367,569.0
3018368,23.0
3018369,1536.66195
3018370,464.0
3018371,16.0
3018372,35.0
3018373,1568.073
3018374,399.42100000000005
3018375,7712.543
3018376,3.0
3018377,134.319
3018378,8.5
3018379,0.0
3018380,6.5
3018381,2159.5
3018382,0.0
3018383,327.378
3018384,25.0
3018385,836.0
3018386,521.0
3018387,266.662
3018388,91.0
3018389,150.63549999999998
3018390,2805.0
3018391,19.0
3018392,2.0
3018393,16.5
3018394,38.0
3018395,1.5
3018396,204.0
3018397,7.0
3018398,8.0
3018399,10.0
3018400,137.5
3018401,9.0
3018402,265.1645
3018403,206.0
3018404,2.5
3018405,5.0
3018406,240.85699999999997
3018407,91.417
3018408,1391.942
3018409,0.0
3018410,11.578
3018411,7.0
3018412,0.0
3018413,10.0
3018414,5283.0
3018415,0.0
3018416,635.7995000000001
3018417,24.0
3018418,1598.0
3018419,1219.5
3018420,520.559
3018421,79.0
3018422,196.0
3018423,6316.0
3018424,44.0
3018425,2.5
3018426,53.0
3018427,84.0
3018428,0.0
3018429,428.5
3018430,9.0
3018431,13.5
3018432,5.5
3018433,258.5
3018434,16.0
3018435,965.1545
3018436,461.0
3018437,12.0
3018438,13.0
3018439,630.783
3018440,126.446
3018441,2207.5255
3018442,3.0
3018443,29.795
3018444,11.5
3018445,0.0
3018446,5.0
3018447,5426.0
3018448,0.0
3018449,938.3525
3018450,14.5
3018451,1479.5
3018452,1581.0
3018453,288.5005
3018454,393.0
3018455,259.574
3018456,5288.5
3018457,33.0
3018458,2.5
3018459,39.0
3018460,28.0
3018461,0.0
3018462,395.0
3018463,1.0
3018464,45.0
3018465,10.0
3018466,233.0
3018467,12.0
3018468,1093.37
3018469,290.0
3018470,24.5
3018471,15.0
3018472,1052.721
3018473,142.1605
3018474,4721.57
3018475,41.0
3018476,89.504
3018477,1.0
3018478,0.0
3018479,0.0
3018480,6458.0
3018481,0.0
3018482,0.0
3018483,0.0
3018484,1310.0
3018485,0.0
3018486,0.0
3018487,0.0
3018488,0.0
3018489,9122.0
3018490,0.0
3018491,7.0
3018492,0.0
3018493,0.0
3018494,0.0
3018495,0.0
3018496,12.0
3018497,0.0
3018498,3.0
3018499,0.0
3018500,16.0
3018501,0.0
3018502,0.0
3018503,0.0
3018504,51.0
3018505,0.0
3018506,138.618
3018507,6253.951
3018508,7.0
3018509,25.0
3018510,10.0
3018511,0.0
3018512,5.0
3018513,1924.0
3018514,0.0
3018515,467.762
3018516,6.0
3018517,981.0
3018518,508.0
3018519,264.835
3018520,101.5
3018521,258.65099999999995
3018522,3186.5
3018523,29.5
3018524,0.0
3018525,10.0
3018526,28.0
3018527,0.0
3018528,222.0
3018529,12.0
3018530,16.0
3018531,3.0
3018532,314.0
3018533,16.0
3018534,495.029
3018535,198.0
3018536,5.5
3018537,8.0
3018538,284.66049999999996
3018539,72.463
3018540,2815.914
3018541,0.0
3018542,10.5
3018543,7.0
3018544,0.0
3018545,1.0
3018546,1404.0
3018547,0.0
3018548,158.5
3018549,2.5
3018550,912.0
3018551,185.0
3018552,230.0
3018553,47.0
3018554,37.0
3018555,3105.5
3018556,7.0
3018557,1.5
3018558,12.0
3018559,6.0
3018560,0.0
3018561,181.5
3018562,0.0
3018563,0.0
3018564,12.0
3018565,23.0
3018566,3.0
3018567,49.4195
3018568,197.5
3018569,0.0
3018570,7.0
3018571,51.438
3018572,75.0
3018573,660.2
3018574,1.0
3018575,2.5
3018576,6.0
3018577,0.0
3018578,4.5
3018579,3925.0
3018580,0.0
3018581,534.218
3018582,34.0
3018583,1430.0
3018584,895.0
3018585,424.287
3018586,187.0
3018587,182.53050000000002
3018588,5009.5
3018589,35.0
3018590,1.0
3018591,28.5
3018592,26.0
3018593,0.0
3018594,337.0
3018595,19.5
3018596,15.0
3018597,5.0
3018598,99.0
3018599,11.0
3018600,714.04
3018601,307.0
3018602,13.0
3018603,15.0
3018604,837.753
3018605,152.988
3018606,2211.8329999999996
3018607,0.0
3018608,56.077499
3018609,6.0
3018610,0.0
3018611,11.0
3018612,5168.5
3018613,0.0
3018614,964.8444999999999
3018615,28.0
3018616,1369.0
3018617,1579.0
3018618,264.497
3018619,368.5
3018620,268.5
3018621,5106.0
3018622,15.0
3018623,3.0
3018624,28.5
3018625,13.0
3018626,0.0
3018627,249.5
3018628,9.0
3018629,53.0
3018630,5.0
3018631,253.0
3018632,20.5
3018633,807.886
3018634,266.0
3018635,8.5
3018636,15.0
3018637,1038.378
3018638,154.66699
3018639,5154.822
3018640,0.0
3018641,85.402
3018642,8.0
3018643,0.0
3018644,13.0
3018645,4800.0
3018646,2.0
3018647,1023.828
3018648,30.5
3018649,1122.0
3018650,1625.0
3018651,393.285
3018652,330.0
3018653,195.061
3018654,5462.0
3018655,22.5
3018656,1.0
3018657,19.0
3018658,43.0
3018659,1.0
3018660,312.0
3018661,36.0
3018662,30.5
3018663,25.0
3018664,221.0
3018665,16.0
3018666,881.8175
3018667,317.0
3018668,21.0
3018669,12.5
3018670,1038.378
3018671,213.083
3018672,4423.727
3018673,0.0
3018674,81.8655
3018675,33.0
3018676,0.0
3018677,9.0
3018678,2515.0
3018679,0.0
3018680,434.0
3018681,17.5
3018682,1545.5
3018683,529.0
3018684,575.123
3018685,88.0
3018686,70.626
3018687,5261.113
